datePublished,timestamp,timestamp_filled,trading_date,company,symbol,headline,description,articleBody,tags,author,url,source,language
2026-03-30,2026-03-30 10:13,2026-03-30 10:13,2026-03-30,Bharti Airtel,BHARTIARTL,"Trading strategy : सेंसेक्स 750 अंक टूटा, निफ्टी 22600 के आसपास,जानिए निफ्टी और बैंक निफ्टी में क्या हो कमाई की रणनीति","Trading strategy : मीडिया,एनर्जी,ऑयल एंड गैस और मेटल को छोड़कर बाकी सभी सेक्टोरल इंडेक्स लाल निशान में कारोबार कर रहे हैं। इनमें ऑटो,FMCG,कंज्यूमर ड्यूरेबल्स, प्राइवेट बैंक,फार्मा और PSU बैंक 1-2% नीचे हैं। निफ्टी मिडकैप और स्मॉलकैप इंडेक्स में भी 1-1% की गिरावट देखने को मिल रही है","Trading strategy : बाजार में आज भारी गिरावट देखने को मिल रही है। फिलहाल 10 बजे के आसपास निफ्टी 208 अंक यानी 0.92 फीसदी की गिरावट के साथ 22605 के आसपास दिख रहा है। वहीं, सेंसेक्स 765 अंक यानी 1.04 फीसदी की कमजोरी के साथ 72,850 के आसपास कारोबार कर रहा है। निफ्टी पर सबसे ज़्यादा नुकसान उठाने वाली कंपनियों में श्रीराम फाइनेंस,कोटक महिंद्रा बैंक,एक्सिस बैंक,बजाज फाइनेंस और भारती एयरटेल शामिल हैं। वहीं,हिंडाल्को इंडस्ट्रीज़,कोल इंडिया,भारत इलेक्ट्रॉनिक्स, ONGC और रिलायंस इंडस्ट्रीज़ को सबसे ज़्यादा फ़ायदा दिख रहा है। मीडिया,एनर्जी,ऑयल एंड गैस और मेटल को छोड़कर बाकी सभी सेक्टोरल इंडेक्स लाल निशान में कारोबार कर रहे हैं। इनमें ऑटो,FMCG,कंज्यूमर ड्यूरेबल्स, प्राइवेट बैंक,फार्मा और PSU बैंक 1-2% नीचे हैं। निफ्टी मिडकैप और स्मॉलकैप इंडेक्स में भी 1-1% की गिरावट देखने को मिल रही है। बाजार की आगे की चाल और आज क्या हो रणनीति इस पर बात करते हुए सीएनबीसी-आवाज़ के वीरेंद्र कुमार ने कहा कि निफ्टी के लिए पहला रजिस्टेंस 22972-23086 पर और बड़ा रजिस्टेंस 23241-23313/23346 पर है। इसके लिए पहला बेस 22466-22561 पर और अगला बड़ा बेस 22251-22323 पर है। जैसा कहा था 23166 के बाद 23000/22967 की ओर फिसला और 22967 के नीचे 22810 दिखा। FIIs कैश और F&O में भारी बिकवाली हुई, इंडेक्स में भारी शॉर्ट किया, नेट शॉर्ट बढ़कर 2.79 लाख पर पहुंच गए। क्रूड में तेज उछाल है। जियोपोलिटिकल टेंशन चरम पर है। RBI के एक्शन से रुपए में रिकवरी संभव है। 23000/23100 पर पहले कॉल राइटर्स,फिर 22500 पर काफी पुट राइटिंग है। एक्सपायरी के मद्देनजर सिर्फ निगटिव प्वाइंट हाल का निचला स्तर है। इसके नीचे 22000/21931 और 200WEMA की ओर एक नया निचला जोन संभव है। इसलिए रजिस्टेंस-1 के नीचे बिकवाली और उछाल में बिकवाली की राय होगी। बेस-1 पर शॉर्ट सौदों को चेक करें,इसके नीचे बेस-2 भी दिख सकता है। इंट्राडे बेसिस पर शॉर्ट करविंग सिर्फ पिछले क्लोज और रजिस्टेंस-1 के ऊपर ही संभव है। वीरेंद्र कुमार ने कहा कि बैंक निफ्टी के लिए पहला रजिस्टेंस 52571-52847 पर और बड़ा रजिस्टेंस 53081-53388 पर है। इसके लिए पहला बेस 51650-51810 पर और बड़ा बेस 51110-51310 पर है। बिकवाली का ट्रेड अच्छे से काम कर रहा है, लेकिन आज बैंकों के लिए बड़ा निगेटिव है। सबसे पहले कच्चे की बात करें तो, यह सरकारी बैंकों के लिए बुरी तरह असर डालेगा। वहीं RBI ने बैंको को फॉरेक्स रिजर्व कम करने के लिए कहा है,जिससे गिरावट बढ़ेगी। Stock Market Today : बाजार पर आज इन खबरों का दिखेगा असर, कोई ट्रेड लेने से पहले इन पर डाल लें एक नजर डिस्क्लेमर: मनीकंट्रोल.कॉम पर दिए गए विचार एक्सपर्ट के अपने निजी विचार होते हैं। वेबसाइट या मैनेजमेंट इसके लिए उत्तरदाई नहीं है। यूजर्स को मनी कंट्रोल की सलाह है कि कोई भी निवेश निर्णय लेने से पहले सर्टिफाइड एक्सपर्ट की सलाह लें। हिंदी में शेयर बाजार , स्टॉक मार्केट न्यूज़ , बिजनेस न्यूज़ , पर्सनल फाइनेंस और अन्य देश से जुड़ी खबरें सबसे पहले मनीकंट्रोल हिंदी पर पढ़ें. डेली मार्केट अपडेट के लिए Moneycontrol App डाउनलोड करें।","Trading Strategy, Trading plan, index trading, nifty view, bank nifty view, nifty trend, bank nifty trend, Stock market today, Stock market news, trade setup, ट्रेडिंग रणनीति, ट्रेडिंग प्लान, इंडेक्स ट्रेडिंग, निफ्टी का नज़रिया, बैंक निफ्टी का नज़रिया, निफ्टी का ट्रेंड, बैंक निफ्टी का ट्रेंड, आज का ",Sudhanshu Dubey,https://hindi.moneycontrol.com/news/markets/trading-strategy-sensex-plunges-750-points-nifty-hovers-around-22600-find-out-the-trading-strategy-for-nifty-and-bank-nifty-2387385.html,moneycontrol_hindi,hi
2026-04-01,2026-04-01 08:59,2026-04-01 08:59,2026-04-01,Bharti Airtel,BHARTIARTL,"Stocks to Watch: FY27 की धांसू शुरुआत के संकेत; Airtel, IREDA, Manappuram और RailTel समेत इन स्टॉक्स पर रखें नजर","Stocks to Watch: गिफ्टी निफ्टी से इस वित्त वर्ष 2027 के पहले कारोबारी दिन आज घरेलू स्टॉक मार्केट में जोरदार बढ़त के साथ शुरुआत के संकेत मिल रहे हैं। इंट्रा-डे में बात करें तो एक स्टॉक की लिस्टिंग के साथ-साथ आज ऑटो स्टॉक्स के साथ-साथ एयरटेल (Airtel), इरेडा (IREDA), मणप्पुरम फाइनेंस (Manappuram Financ","Stocks to Watch: ईरान के साथ चल रहे युद्ध को रोकने के अमेरिकी राष्ट्रपति डोनाल्ड ट्रंप के संकेतों पर दुनिया के अधिकतर बाजारों में रौनक लौटी है। घरेलू मार्केट में भी आज गिफ्ट निफ्टी से जोरदार बढ़त के साथ शुरुआत के संकेत मिल रहे हैं। इस वित्त वर्ष 2027 के पहले दिन आज मार्केट में खरीदारी का शानदार रुझान दिख सकता है। एक कारोबारी दिन पहले सोमवार 30 मार्च को निफ्टी की मंथली एक्सपायरी के दिन सेंसेक्स (Sensex) 1635.67 प्वाइंट्स यानी 2.22% की फिसलन के साथ 71,947.55 और निफ्टी 50 (Nifty 50) 488.20 प्वाइंट्स यानी 2.14% की फिसलन के साथ 22,331.40 पर बंद हुआ था। अब आज इंडिविजुअल स्टॉक्स की बात करें तो अपनी खास कॉरपोरेट एक्टिविटीज के चलते कुछ स्टॉक्स में तेज हलचल दिख सकती है। यहां इन शेयरों के बारे में डिटेल्स दी जा रही है। मारुति सुजुकी, टाटा मोटर्स, महिंद्रा एंड महिंद्रा, हीरो मोटोकॉर्प, हुंडई मोटर इंडिया, अशोक लेलैंड, आयशर मोटर्स, बजाज ऑटो और टीवीएस मोटर जैसी ऑटो कंपनियों के शेयरों पर आज नजर रहेगी क्योंकि ये मार्च महीने में अपनी बिक्री के आंकड़े पेश करने वाली हैं। एनटीपीसी ग्रीन एनर्जी ने पीटीसी इंडिया के साथ एक एमओयू किया है। इसके अलावा सहायक कंपनी एनटीपीसी रिन्यूएबल एनर्जी ने सोलर एनर्जी कॉर्पोरेशन के साथ ग्रीन अमोनिया की सप्लाई के लिए एक ग्रीन अमोनिया पर्चेज एग्रीमेंट किया है। आईएचसी ने अपनी सहयोगी कंपनी एवेनिर इन्वेस्टमेंट आरएससी के जरिए सम्मान कैपिटल में 41.5% हिस्सेदारी हासिल की है। ओपन ऑफर और वारंट्स के शेयरों में बदलने के बाद इसकी होल्डिंग 63.3% हो जाएगी और इसे प्रमोटर कैटेगरी में रखा जाएगा। इंटरग्लोब एविएशन के बोर्ड ने विलियम वॉल्श को सीईओ बनाया है। आईएटीए में उनका कार्यकाल 31 जुलाई 2026 को समाप्त हो रहा है तो इंटरग्लोब एविएशन की कमान वह 3 अगस्त 2026 तक संभाल सकते हैं। भारती एयरटेल ने अपनी सहायक कंपनी एनएक्सट्रा डेटा में अल्फा वेव ग्लोबल, कार्लाइल और एंकरेज कैपिटल की सहयोगी कंपनियों के जरिए $100 करोड़ के निवेश का ऐलान किया है। एयरटेल भी इस निवेश दौर में हिस्सा लेगी। अल्फा वेव ग्लोबल $43.5 करोड़, कार्लाइल $24.0 करोड़ और एंकरेज कैपिटल $3.5 करोड़ का निवेश करेगी तो बाकी पैसे एयरटेल निवेश करेगी। कोरोना रेमेडीज ने डॉ रेड्डीज लैबोरेटरीज से वोकाडाइन के अधिग्रहण का ऐलान किया है। इसके साथ ही कोरोना रेमेडीज ने ₹648 करोड़ के पोविडोन-आयोडीन मार्केट में एंट्री की है। मैग्नम आइसक्रीम कंपनी होल्डको 1 नीदरलैंड्स बीवी ने 25 जून 2025 को यूनिलीवर के साथ हुए शेयर खरीद समझौते के तहत क्वालिटी वॉल्स (इंडिया) में 61.9% हिस्सेदारी का अधिग्रहण पूरा कर लिया है। जुबिलेंट इंग्रेविया ने रेमिडेक्स फार्मा के साथ हुए शेयर खरीद समझौते के तहत रेमिडेक्स फार्मा में 100% इक्विटी हिस्सेदारी हासिल कर ली है। पेस डिजिटेक को एनटीपीसी से ₹494.5 करोड़ का काम मिला है। जुबिलेंट फूडवर्क्स के बोर्ड ने भारत में डंकिन ब्रांड के लिए मल्टीपल यूनिट डेवलपमेंट फ्रैंचाइज एग्रीमेंट (एमयूडीएफए) के तहत दिए गए डेवलपमेंट राइट्स को 31 दिसंबर, 2026 को वर्तमान अवधि की समाप्ति पर रिन्यू नहीं करने की मंजूरी दे दी है। जीआर इन्फ्राप्रोजेक्ट्स को गुजरात में एनएच-56 के एक सेक्शन पर मौजूदा दो-लेन वाली सड़क को चार-लेन वाली डिवाइडेड कैरिजवे में अपग्रेड करने के लिए एचएएम मॉडल के तहत LoA (लेटर ऑफ एस्सेप्टेंस) मिला है। स्वराज इंजन्स के बोर्ड ने संजय क्षीरसागर को 10 अप्रैल से सीईओ (डेजिनेट) बनाया है। निजी कारणों से हिंदुस्तान ऑयल एक्सप्लोरेशन कंपनी के सीएफओ एन शिवलाई सेंथिलनाथन ने 28 मार्च 2026 से प्रभावी इस्तीफा दे दिया है। डायमंड पावर इंफ्रास्ट्रक्चर को गुजरात एनर्जी ट्रांसमिशन कंपनी से 66 केवी एक्स्ट्रा हाई वोल्टेज (ईएचवी) केबल की सप्लाई का एक अहम ऑर्डर मिला है। मैट्रिमोनी के वाइस प्रेसिडेंट (पर्सनलाइज्ड सर्विसेज) वैथीस्वरन एस ने 31 मार्च से प्रभावी इस्तीफा दे दिया है। ऑयल इंडिया ने क्रिटिकल मिनरल्स पर मिलकर रिसर्च और डेवलपमेंट्स प्रोजेक्ट्स को लेकर सीएसआईआर-इंस्टीट्यूट ऑफ मिनरल्स एंड मैटेरियल्स टेक्नोलॉजी (आईएमएमटी) के साथ एक एमओयू किया है। Indian Renewable Energy Development Agency (IREDA) इरेडा ने सुमितोमो मित्सुई बैंकिंग कॉर्पोरेशन (एसएमबीसी) से 28 अरब जापानी पेंस का कर्ज जुटाने के लिए एग्रीमेंट किया, जिसमें 12 अरब जापानी पेंस का ग्रीनशू विकल्प भी शामिल है। हिंदुस्तान कॉपर के बोर्ड ने मध्य प्रदेश के मलंजखंड कॉपर प्रोजेक्ट (एमसीपी) में सालाना 3.0 टन की क्षमता वाले नए कॉपर कंसंट्रेट प्लांट के निर्माण के लिए अर्डी इंजीनियरिंग को वर्क ऑर्डर देने के प्रस्ताव को मंजूरी दे दी है। यह काम 27 महीनों की अवधि में टर्न्की आधार पर किया जाएगा और इसकी वित्तीय लागत ₹469.55 करोड़ होगी। कोफोर्ज को एनकोरा के अधिग्रहण के लिए फेमा नियमों के तहत $100 करोड़ तक के विदेशी प्रत्यक्ष निवेश के लिए आरबीआई से मंजूरी मिल गई है। मणप्पुरम फाइनेंस के बोर्ड ने वित्त वर्ष 2027 में ₹7,400 करोड़ तक के नॉन-कंवर्टिबल डिबेंचर्स जारी करने की मंजूरी दी है। इसके अलावा बोर्ड ने अपनी सहायक कंपनी आशीर्वाद माइक्रो फाइनेंस के इक्विटी शेयरों में ₹790.59 करोड़ और मणप्पुरम होम फाइनेंस में ₹150 करोड़ के अतिरिक्त निवेश को भी मंजूरी दी। रेलटेल को झारखंड एडुकेशन प्रोजेक्ट काउंसिल से ₹29.69 करोड़ और झारखंड पब्लिक सर्विस कमीशन से ₹21.92 करोड़ के ऑर्डर मिले हैं। टेक्समैको रेल एंड इंजीनियरिंग को जेएसडब्ल्यू ग्रुप से बीएलएसएस, बीएलसीएस, बीएफएनवी रेक और बीवीसीएम वैगनों की सप्लाई के लिए ₹357.11 करोड़ का ऑर्डर मिला है। इसके अलावा कंपनी को दक्षिण मध्य रेलवे से विजयवाड़ा डिवीजन के स्टेशनों पर पैनल इंटरलॉकिंग को इलेक्ट्रॉनिक इंटरलॉकिंग और आउटडोर गियर से बदलने के लिए ₹41.31 करोड़ का ऑर्डर मिला है। सर्वोटेक रिन्यूएबल पावर सिस्टम ने प्रेम प्रकाश को सी","Stocks to watch, stocks in focus today, stocks in focus, share market today, top stocks, shares in focus today, shares today, today stocks to watch, trending stocks, trending stocks today, markets today, buzzing stocks, stocks today, stock market today,NTPC Green Energy,Sammaan Capital,Granules Indi",Jeevan Deep Vishawakarma,https://hindi.moneycontrol.com/news/markets/stocks-to-watch-today-sammaan-capital-granules-indigo-corona-remedies-jubilant-ingrevia-pace-digitek-diamond-power-texmaco-rail-in-focus-on-01-april-bse-nse-sensex-nifty-us-iran-war-trump-effect-2387969.html,moneycontrol_hindi,hi
