date,open,high,low,close,volume
1999-01-28,6.821700379881844,6.89721731607777,6.670666507489994,6.673183917999268,66867545
1999-01-29,6.771355539273575,6.771355539273575,6.620321009323288,6.67821741104126,50308033
1999-02-01,6.620321746701836,6.683252975953442,6.469287872314454,6.469287872314453,46323079
1999-02-02,6.444115188707561,6.4843910641260685,6.272942718178905,6.313218593597412,78162799
1999-02-03,6.418942436385482,6.507045745849609,6.3585292955864166,6.507045745849609,66360585
1999-02-04,6.51711639515281,6.544805898572379,6.293082956834815,6.32328987121582,65990168
1999-02-05,6.323289299838788,6.35853036057285,6.157150949562938,6.167220592498779,57560915
1999-02-08,6.142048907061884,6.19239376313197,5.958290014309721,5.965842247009277,48882384
1999-02-09,5.945704277439633,6.056462287902832,5.870187329871927,6.056462287902832,75249182
1999-02-10,6.0665289673224505,6.207494510422741,5.996046868157437,6.192391395568848,73022482
1999-02-11,6.21756511895089,6.267909296675939,6.13449662055778,6.147082328796387,62590598
1999-02-12,6.167220268840531,6.237702386609723,6.137013358774315,6.147082328796387,45684478
1999-02-15,6.147081848273321,6.167219786743263,5.993530571728952,5.998564720153809,41364118
1999-02-16,5.96332325424047,6.069047087749982,5.94570272738642,6.031288623809815,66955772
1999-02-17,6.081635372998444,6.2628761912037305,6.036325336543478,6.13449764251709,94623580
1999-02-18,6.192393875000392,6.625357627868652,6.147083167526061,6.625357627868652,155099514
1999-02-19,6.766321747702973,7.156492829874403,6.751217956218502,7.118734359741211,228103090
1999-02-22,7.194250546225521,7.194250546225521,6.595148563385011,6.59514856338501,180761890
1999-02-23,6.572495920142151,6.945045838275791,6.544805744986974,6.937494277954102,161297864
1999-02-24,6.997907045471666,7.179148517470056,6.887149712910023,7.093562602996826,236486828
1999-02-25,7.053284990156672,7.237042483071545,6.960147538626504,7.033146381378174,196071509
1999-02-26,7.070907159876884,7.14390669198083,6.960149156355676,7.043217658996582,120762807
1999-03-01,7.299974918365479,7.375491856226775,7.133837924024749,7.2999749183654785,176989803
1999-03-02,7.299974918365479,7.299974918365479,7.299974918365479,7.2999749183654785,0
1999-03-03,7.54666353237286,7.8160076310444255,7.425836568502518,7.576870441436768,232731546
1999-03-04,7.778247620131103,7.803419703165939,7.529040837876007,7.632247924804687,131536398
1999-03-05,7.732938578564797,7.926766416050622,7.627214731454082,7.687629222869873,175151024
1999-03-08,7.803421384374894,7.89907626185486,7.554215220814704,7.692662715911865,132261126
1999-03-09,7.685111075977917,7.727903693146117,7.50135355463022,7.551697731018066,133489312
1999-03-10,7.6397998279445245,7.6397998279445245,7.161525521959249,7.249629497528076,111106068
1999-03-11,7.254664960064859,7.299975665326237,7.028114795684815,7.028114795684815,69427550
1999-03-12,7.03062893279074,7.083490506189753,6.859457163139004,6.927422523498535,95054916
1999-03-15,6.977768959572042,7.1841818254921845,6.897217203670362,7.010493278503418,81838256
1999-03-16,6.967700713208737,7.03566677515216,6.721012592315674,6.721012592315674,88734027
1999-03-17,6.821700133741385,6.990354528842195,6.625356241193514,6.645493507385254,80436415
1999-03-18,6.645494946515532,6.708426186293194,6.58004764054508,6.70590877532959,59986479
1999-03-19,6.721011544312626,6.99790653654268,6.637943046643609,6.670666694641113,108058709
1999-03-22,6.60018545030522,6.6454954894247,6.378668732275424,6.464255332946777,52939461
1999-03-23,6.464255201176886,6.494461445050496,6.368600302549259,6.441599845886231,81858563
1999-03-24,6.522149949313106,6.836804069612273,6.197426187125514,6.42649507522583,114405506
1999-03-25,6.393770643291554,6.459218607713176,6.247770924267774,6.270426273345947,47087719
1999-03-26,6.220080493895117,6.303148974081879,6.079115616867084,6.139528751373291,58422187
1999-03-29,6.139528751373291,6.139528751373291,6.139528751373291,6.139528751373291,0
1999-03-30,6.033807586165343,6.220083236694336,5.910463852713352,6.220083236694336,103332921
1999-03-31,6.494460519043887,6.668149758479068,6.449151159693865,6.564943313598633,65478279
1999-04-01,6.590116065163796,6.751218250528818,6.5196332707294165,6.61025333404541,66402262
1999-04-02,6.61025333404541,6.61025333404541,6.61025333404541,6.61025333404541,0
1999-04-05,6.343427203267675,6.421461564745673,6.081635287530998,6.084152698516846,64547616
1999-04-06,5.991012995080896,6.489425277418522,5.928082443397512,6.345942974090576,82499964
1999-04-07,6.30566855747032,6.429012951430394,6.220082637735057,6.315738201141357,56447173
1999-04-08,6.328323711458802,6.436564308885427,6.220082441646803,6.25784158706665,59092634
1999-04-09,6.247770129746722,6.277977033881157,6.016184537101229,6.071564197540283,46079668
1999-04-12,6.041357293405848,6.13701215363897,5.943185695450405,6.071564197540283,34040093
1999-04-13,6.006117555398033,6.164702996316033,6.006117555398033,6.066530704498291,53060123
1999-04-14,6.066530704498291,6.066530704498291,6.066530704498291,6.066530704498291,0
1999-04-15,5.842497372130206,5.973393314732822,5.842497372130206,5.905427932739258,38340552
1999-04-16,5.940669723652638,6.378668308258057,5.940669723652638,6.378668308258057,37784143
1999-04-19,6.189875766845684,6.635425900268351,6.119393639742324,6.502013206481934,107966896
1999-04-20,6.554874473914154,6.695839378994882,6.456702186275211,6.6807355880737305,85774769
1999-04-21,6.678218919837254,6.728563774528324,6.5120812355494095,6.562426090240479,55643110
1999-04-22,6.554876075959159,6.680737220879839,6.242738607667419,6.343427658081055,110777552
1999-04-23,6.406358366453973,6.444116841245348,6.2175659924970965,6.368599891662598,81511561
1999-04-26,6.142047699848463,6.192392546023321,5.998564720153809,5.998564720153809,92581990
1999-04-27,5.998564720153809,5.998564720153809,5.998564720153809,5.998564720153809,0
1999-04-28,6.021221082028863,6.255323479452736,6.021221082028863,6.242737770080566,55481527
1999-04-29,6.255323699437038,6.743667125701903,6.255323699437038,6.743667125701904,151664428
1999-04-30,6.816664239257975,6.945043409369911,6.713458496980286,6.829251289367676,117325887
1999-05-03,6.869528294814157,6.9400104079887335,6.758769631791547,6.768837928771973,69425240
1999-05-04,6.794012297063774,7.312561988830566,6.783943325313953,7.312561988830566,104142236
1999-05-05,7.199284592733624,7.6448346217950975,7.199284592733624,7.410732269287109,160732044
1999-05-06,7.440940331117461,7.594491627865302,7.299975415665699,7.571836948394775,129847312
1999-05-07,8.082401029514967,8.261309043996519,7.948220897117982,8.003471374511719,133303166
1999-05-10,8.150808943662934,8.200797781566862,8.000842429951149,8.116605758666992,89925115
1999-05-11,8.156071031034154,8.766460418701172,8.116606193876617,8.766460418701172,200446331
1999-05-12,8.892747497993701,8.916426678835716,8.069247657081826,8.366549491882324,239199608
1999-05-13,8.629647892052493,8.963784076510548,8.537563753175966,8.91905689239502,200207976
1999-05-14,8.958522193565045,9.634687423706056,8.826972513284915,9.634687423706056,304092056
1999-05-17,9.476823122012023,9.682040024924932,8.908530051980724,9.41631031036377,274513038
1999-05-18,9.576803373885603,10.042489174221382,9.4215752422879,9.705721855163574,248775430
1999-05-19,9.576803454128626,9.916201249122254,9.471564149196562,9.655733108520508,223301315
1999-05-20,9.634687933486797,9.782023273976758,9.240038871765137,9.240038871765137,189930100
1999-05-21,9.418946101953988,9.4505181108235,8.682268706084637,8.792770385742188,168277829
1999-05-24,8.642802922178776,8.997986401745033,8.508622074902012,8.790138244628906,148619296
1999-05-25,8.840127546969375,9.169000661966958,8.740149181107537,8.945366859436035,186176190
1999-05-26,8.997987136008609,9.116382341630182,8.448109929627913,8.627017974853516,208450172
1999-05-27,8.537563716557486,8.787507884089058,8.113974571228027,8.113974571228027,138774268
1999-05-28,8.234999417525923,8.253416244949804,7.687753433228647,8.1560697555542,187063271
1999-05-31,8.45600144734492,8.808553695678711,8.427060622605786,8.808553695678711,141729030
1999-06-01,8.84538809141156,9.232144251362971,8.708577483365076,8.737518310546875,189259247
1999-06-02,8.866437384986043,9.176894382279707,8.68753005810785,9.163739204406738,185597626
1999-06-03,9.31107229943258,9.516289230210386,9.224249130113572,9.366323471069336,196463436
1999-06-04,9.629424721252414,9.758343220523232,9.503137398212196,9.68204402923584,173599910
1999-06-07,9.629424705279746,9.671520713813802,9.374218883392029,9.51366138458252,127590586
1999-06-08,9.47156567905677,10.260862350463867,9.326860820784502,10.260862350463867,157396699
1999-06-09,9.99776210555032,10.103001410757653,9.795175617269877,9.889891624450684,174542687
1999-06-10,9.934620421026004,10.129314129872228,9.87147710426281,9.950406074523926,221248927
1999-06-11,9.955667172367413,9.96882164770005,9.558387680784891,9.611007690429688,148956326
1999-06-14,9.466303170948606,10.321375019442408,8.96115316899104,9.324230194091797,127806576
1999-06-15,9.263714763187062,9.524182868663347,9.008508306000715,9.113747596740724,161321448
1999-06-16,9.308442976286278,9.708353620966772,9.111118829969293,9.58732795715332,168935448
1999-06-17,9.692567642298396,9.89252367514001,9.603114681763197,9.708353996276855,173672817
1999-06-18,9.7320356040076,9.787286099788735,9.6031170777467,9.637319564819336,121421742
1999-06-21,9.708353883319129,10.02407322872948,9.68467540678404,9.903047561645508,152864186
